class,text
Q,"Quote: ”patients who received linezolid were significantly older than those who received vancomycin (63.9 vs 59.8 yrs p = 0. 0157)“ Comment: baseline imbalance reported, this is unlikely to be clinically significant, therefore, judged to be at unclear risk of bias"
Q,"Quote:Power ""in order to detect a 40% difference in survivals ... we had calculatedthat we would need to recruit 25 patients in each group to give a 90% powerof achieving 5% significance. The retrospective study of late treatment withacetylcysteine in patients after paracetamol overdose who subsequently developed fulminant hepatic failure had suggested that such a difference in survival might be achieved."" (Harrison 1990). Harrison 1990: ""Mortality was 37% in patients who received acetylcysteine 10-36 h after the overdose, compared with 58% in patients not given the antidote."" Comment: a power calculation actually based on the referenced study would thus have had approximately 4 times as many participants. This suggests the power calculation may be post hoc or the study was stopped early."
Q,Randomisation was done by Coons himself.
P,Rated as 1 on RoB scale as no other biases were identified.
P,"Rated as 2 on RoB scale as group was self-selected, unsure how much this could affect outcomes."
Q,Rated as 3 as there were insufficient details to judge other bias in this study
Q,Rated as 4 as there is little information to determine any other risk of bias and 3 patients were actually seizure-free at the start of treatment
N,Rated as 4 on 'Risk of bias' scale as both groups were handled very differently; one therapist took a planned vacation during the study
N,Rated as 4 on 'Risk of bias' scale as there is little information to determine any other risk of bias; sample size was small; very few patients in each group
N,Rated as 5 on 'Risk of bias' scale as 1 patient was tapering oJ diazepam during the study and 1 patient was being treated for hepatitis C
N,"Rated as 5 on 'Risk of bias' scale as in a sample size of 9, IQ ranged from 30 to 116 and 1 patient was described as ""severely retarded"""
P,"Rationale provided for not adjusting analysis for clustering. ""There was minimal impact of grouping by site on the principle measures of impact in this study (ICC child fruit and vegetable servings = 0.00095 and ICC parent fruit and vegetable servings = 0.01). Therefore, the analyses did not adjust for group."" No further risks of bias identified"
Other Bias,REASON-Other Bias
Other Bias,REASON-Other Bias
Q,"Reasons for protocol violations not described; Funded by Bristol-Myers Squibb and Pﬁzer; data were collected and monitored by the sponsors, and data and safety monitoring board were given a fee by the sponsors"
Q,Received government funding (Chinese National Science and Technology Development Supporting Program and Zhejiang Provincial Program for the Cultivation of High-level Innovative Health Talents)
