class,text
P,"Quote: ""Envelopes were randomized in blocks of six; however, the investigators were unaware of the block size or randomization scheme"" Comment: allocation concealed using sealed envelopes and the investigators were unaware of the randomisation scheme"
Q,"Quote: ""Following recruitment, clients were randomized to their treatment group by the nurse opening the next numbered envelope in which the group allocation was concealed"" Comment: not stated whether envelopes were sealed or opaque"
P,"Quote: ""Following screening and consent, the research physiotherapist telephoned a blinded third party (from a central administrative team) informing them of stratification details; this person then subsequently identified treatment allocation. The research therapist ... then referred the participant to the treating therapist ... who undertook the allocated treatment according to a protocol."""
P,"Quote: ""For allocation of the participants, a computer-generated list of random numbers was used."""
P,"Quote: ""Group assignments were sealed in consecutively numbered, sealed, opaque envelopes"""
P,"Quote: ""If the patient was enrolled from the RE-COVER study or the RE-COVER II study, a point-of-care coagulometer with encrypted INR results was used to guide the transition so that the patients and investigators would remain unaware of the initial treatment."""
P,"Quote: ""In each community, using a computerized random-number generator, 
participants were assigned to condition according to stratified randomisation 
(by gender and ethnicity) to either workshop with psychoeducation, workshop 
without psychoeducation, or waitlist control"""
P,"Quote: ""Individuals who recruited patients were neither involved in nor aware 
of the procedure used to generate allocations. Allocations in numbered sealedenvelopes in each clinic and opened by an individual who had not recruited 
patients"" 
Comment: Probably done"
P,"Quote: ""interactive voice-response system""Definitely blinded"
P,"Quote: ""Investigators were unaware of the randomization schedule when recruiting patients, and both investigators and patients were not blinded during the follow-up period"""
P,"Quote: ""Multiple unique bottle codes were randomly assigned to each of the 4 treatments for Categories 2, 3, and 4, and also to each of the 2 treatments for participants in Category 1. A bottle code corresponding to the assigned treatment was randomly selected for each participant""."
P,"Quote: ""Neither the health personnel nor the investigators had knowledge of the coding scheme until analyses of these data were largely complete."" This seems to protect against allocation bias."
P,"Quote: ""Nutraceutical Sciences Institute prepared the lutein capsules, the L/A capsules, and the P capsules and also maintained and concealed the blinding and four-digit allocation codes."" ""All personnel at the DVA Medical Center were unaware of the masked allocation codes during the 12-month clinical study."""
Q,"Quote: ""Of the 180 evaluable patients, 109 patients were randomised to the 15-minute treatment arm, and 71 patients were randomised to the 60-minute treatment arm."" The third-party randomising (the poisons centre duty pharmacist) were not adequately concealed; however, those collecting the treatment presumably were unable to determine what the allocation assigned to their participant would be. The study allocation was quite unbalanced raising concerns about bias in allocation."
