class,text
N,"Each of the two physical therapists was solely responsible for each respective group.' (p. 52) '... since only two physical therapists were involved in the study, alternate patients were assigned to PT1 and then PT2 upon admission' (author communication)"
P,Each participant was randomised by a number drawn from a closed box
P,Efron's biased coin design
P,Eligible subjects were randomly assigned to either the intervention group orthe control group using a computer-generated 2-block random number gener-ator in a 1:1 ratio.
Q,"Envelopes prepared by main investigator, method of preparation and randomisation list not reported"
P,Excel to generate the sequence
Q,Findings presented in abstract only - no data provided
Q,"First matched for gender, age, then randomised. No details as to how the randomisation sequence was generated."
Q,"First stratified into 1 of 4 groups and then ""Patients were randomly allocated to receive cysteamine or not using a table of random numbers. Using a table of random numbers, it was possible that one or other group could become weighted with cases receiving only one of the treatment regimens. Adjustment was made therefore, so that every six patients in each group included three who had received cysteamine."" Comment: process outlined suggested there may have been rejection of certain patterns of random numbers."
P,"Five of the ten community mental health services were selected for the structured goal setting intervention by picking their names, at random, out of a container (author communication)"
P,From article: Patients were randomly assigned to one of the two treatment groups by a computer-generated randomizations list that was prepared by an external observer
Q,From article: Patients were randomly assigned to receive either CFX or a combination of gentamicin and clindamycin
N,"From the authors' description, it appeared that an alternate sequence was used following an initial coin toss to determine the daily order of the grouping.'Methods': ""[A]ll the patients were separated into the intervention and control groups based on simple randomisation and entry sequence to the preoperation room. Each day, a simple coin randomisation technique was used to determine the group for the first patient and the spraying of pure water or Sanosil 2% on the catheter location (from the upper chest to the mandible)Subsequently, odd and even numbers were used to determine the group of the other patients."""
Q,Funding source: not stated - Janssen Pharmaceutical and ER Squibb acknowledged for supplying the medication and providing ’advice’ Rating scales: participants’ mental state was assessed independently by two psychiatrists
P,Group allocation envelopes randomly selected by co-investigators
P,group randomization via blocks
P,Had opaque envelopes in a cabinet. Then guardian picked an envelope
Q,Implied but not stated.
